"IWS-0001","6506                ",  0, 2.7579,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000501,0.001502,0.002753,0.003254,0.003254,0.003755,0.006758,0.013016,0.019775,0.021777,0.025532,0.042303,0.059324,0.084856,0.110388,0.139675,0.154443,0.129662,0.064581,0.028035,0.024280,0.021777,0.019775,0.019024, 7
"IWS-0001","6506                ",  0, 4.1368,53.64,2,0.000000,0.000000,0.000333,0.000333,0.000667,0.000667,0.000667,0.001000,0.002001,0.003334,0.005669,0.007002,0.008003,0.010670,0.017673,0.027009,0.038013,0.045348,0.055685,0.082027,0.101034,0.123041,0.126042,0.113705,0.092364,0.064355,0.028676,0.012337,0.010003,0.008336,0.007336,0.006669, 5
"IWS-0001","6510                ",  0, 2.0684,67.05,2,0.001000,0.001000,0.002000,0.002333,0.004333,0.005000,0.004667,0.004000,0.006333,0.011333,0.017000,0.022667,0.027000,0.034667,0.045333,0.055333,0.070333,0.089333,0.102667,0.122333,0.107667,0.083667,0.062000,0.038000,0.029000,0.023000,0.016667,0.005667,0.003000,0.001667,0.000667,0.000333, 3
"IWS-0001","6510                ",  0, 4.1368,53.64,2,0.000333,0.000000,0.000000,0.000333,0.000666,0.000666,0.000333,0.000666,0.001333,0.003332,0.004998,0.006331,0.005665,0.008331,0.014329,0.023659,0.032656,0.035322,0.039320,0.059314,0.079307,0.106631,0.120960,0.124292,0.115961,0.088637,0.043985,0.020993,0.017994,0.015995,0.013995,0.013662, 6
"IWS-0001","6510                ",  0, 4.1368,67.05,2,0.002750,0.001500,0.001750,0.001250,0.001750,0.003000,0.004250,0.004750,0.006250,0.009000,0.012000,0.016750,0.023500,0.030750,0.037250,0.041750,0.051750,0.073250,0.090500,0.111500,0.109250,0.102000,0.084750,0.067000,0.050000,0.031250,0.012500,0.005000,0.004000,0.003250,0.003000,0.002750, 3
"IWS-0001","6510                ", 45, 2.0684,53.64,2,0.004001,0.002334,0.002001,0.001667,0.002334,0.004001,0.005669,0.006669,0.008003,0.009336,0.012004,0.018339,0.029677,0.039346,0.043681,0.042347,0.049016,0.074025,0.100033,0.133044,0.132711,0.116039,0.075692,0.030343,0.021674,0.019006,0.012337,0.004668,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","6520                ",  0, 2.0684,53.64,3,0.001380,0.000500,0.000520,0.000620,0.001000,0.001660,0.002040,0.003120,0.004720,0.005760,0.008140,0.014100,0.026500,0.032340,0.037740,0.058760,0.085840,0.111820,0.108840,0.125240,0.115460,0.092680,0.069980,0.048680,0.029760,0.011200,0.001420,0.000180,0.000000,0.000000,0.000000,0.000000, 7
"IWS-0001","6520                ",  0, 2.7579,  .00,3,0.000025,0.000025,0.000025,0.000050,0.000075,0.000125,0.000175,0.000225,0.000400,0.000500,0.000825,0.001575,0.003700,0.005525,0.007700,0.014250,0.025175,0.041725,0.053725,0.088100,0.128950,0.165000,0.181975,0.160025,0.094825,0.025300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10
"IWS-0001","6520                ",  0, 4.1368,53.64,3,0.000000,0.000000,0.000000,0.000000,0.000733,0.001200,0.001467,0.002300,0.003400,0.004233,0.005967,0.010567,0.020500,0.025500,0.029967,0.046233,0.066533,0.088867,0.092333,0.119400,0.127167,0.109233,0.080367,0.055067,0.039767,0.026733,0.017800,0.012800,0.008400,0.003467,0.000000,0.000000, 8
"IWS-0001","8002                ",  0, 2.0684,49.17,2,0.000334,0.000334,0.000000,0.000000,0.000667,0.000334,0.001001,0.001668,0.002336,0.002336,0.003337,0.005339,0.010344,0.017017,0.023690,0.030364,0.040374,0.061395,0.087421,0.129463,0.147814,0.157824,0.134134,0.087087,0.039373,0.010010,0.000667,0.001335,0.001335,0.001335,0.001001,0.000334, 4
"IWS-0001","8002                ",  0, 2.7579,  .00,2,0.002000,0.000000,0.000000,0.000000,0.000000,0.000333,0.001000,0.001667,0.002333,0.003000,0.003333,0.005000,0.010667,0.020000,0.029000,0.028667,0.031667,0.055000,0.082333,0.133667,0.162667,0.160333,0.115333,0.052667,0.037667,0.032667,0.024000,0.005000,0.000000,0.000000,0.000000,0.000000, 4
"IWS-0001","8002                ",  0, 2.7579,17.88,1,0.000000,0.000000,0.001003,0.001003,0.002006,0.003009,0.004012,0.004012,0.004012,0.006520,0.015045,0.024072,0.027081,0.030090,0.036610,0.055166,0.086259,0.120361,0.129890,0.130893,0.109328,0.091274,0.059178,0.023571,0.017553,0.013541,0.004514,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ",  0, 2.7579,35.76,1,0.000000,0.000000,0.001002,0.001002,0.001002,0.002003,0.002003,0.003005,0.005008,0.007011,0.011017,0.015523,0.021532,0.031047,0.044567,0.057586,0.078117,0.109164,0.125689,0.139710,0.121182,0.094141,0.057086,0.026039,0.022033,0.017526,0.006009,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ",  0, 2.7579,53.64,1,0.000500,0.000500,0.000500,0.000500,0.005500,0.001000,0.001500,0.002000,0.008500,0.009500,0.016000,0.013500,0.021500,0.037000,0.049500,0.066000,0.080500,0.109000,0.120000,0.134500,0.114500,0.086500,0.058000,0.024500,0.024000,0.013000,0.002000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ",  0, 2.7579,71.52,1,0.001500,0.001000,0.001000,0.001500,0.002000,0.003000,0.004000,0.005500,0.009500,0.014500,0.018500,0.020500,0.024000,0.040500,0.069000,0.091500,0.109000,0.116000,0.111500,0.114000,0.086000,0.054500,0.040000,0.028500,0.019500,0.011000,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ",  0, 4.1368,22.35,2,0.000334,0.000334,0.000167,0.000000,0.001168,0.000501,0.001168,0.001669,0.001335,0.002837,0.006174,0.009511,0.012681,0.018855,0.023527,0.030536,0.044385,0.066578,0.085266,0.111296,0.119306,0.126314,0.113466,0.087602,0.059903,0.036376,0.018688,0.009845,0.005673,0.002837,0.001335,0.000334, 4
"IWS-0001","8002                ",  0, 4.1368,49.17,2,0.000667,0.000667,0.000667,0.000000,0.001335,0.000000,0.001668,0.002669,0.003003,0.003337,0.008008,0.011011,0.017017,0.031031,0.035702,0.039039,0.054054,0.092426,0.121788,0.148148,0.136136,0.110110,0.075742,0.048715,0.028362,0.013347,0.004004,0.002336,0.003003,0.003003,0.002336,0.000667, 3
"IWS-0001","8002                ", 15, 2.7579,17.88,1,0.001002,0.001002,0.001002,0.001002,0.001002,0.002003,0.003005,0.004006,0.005508,0.008513,0.013520,0.018528,0.023035,0.032048,0.046069,0.058588,0.076615,0.105158,0.127692,0.154732,0.115674,0.062093,0.053080,0.040561,0.027041,0.014021,0.003505,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 15, 2.7579,35.76,1,0.000000,0.000000,0.001000,0.001000,0.001000,0.002000,0.002500,0.003500,0.004500,0.006000,0.011000,0.016500,0.022000,0.030000,0.041500,0.057000,0.079500,0.107000,0.124000,0.148000,0.132500,0.099000,0.055500,0.021500,0.016500,0.013000,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 15, 2.7579,53.64,1,0.001499,0.001000,0.001000,0.001000,0.001499,0.001999,0.002999,0.003998,0.005997,0.009495,0.013993,0.019990,0.025487,0.033983,0.045477,0.058971,0.081959,0.111944,0.131434,0.151924,0.111944,0.061969,0.052974,0.036982,0.020490,0.007996,0.001999,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 15, 2.7579,71.52,1,0.002000,0.002000,0.002500,0.003000,0.003500,0.004500,0.004500,0.006500,0.013500,0.022500,0.025500,0.026500,0.031500,0.039000,0.087500,0.126500,0.140000,0.131000,0.106500,0.090000,0.056500,0.030000,0.019500,0.013000,0.008000,0.003500,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 30, 2.7579,17.88,1,0.000000,0.000000,0.001001,0.001001,0.002001,0.003502,0.003002,0.003002,0.004002,0.007004,0.012506,0.018509,0.021511,0.029015,0.042021,0.056528,0.077539,0.103552,0.126063,0.156578,0.122061,0.070535,0.061031,0.043021,0.024012,0.009505,0.001501,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 30, 2.7579,35.76,1,0.000000,0.000500,0.001001,0.001501,0.002001,0.003002,0.003002,0.004002,0.005503,0.009005,0.014507,0.021011,0.028014,0.037019,0.050025,0.064532,0.087544,0.120560,0.138569,0.152576,0.106053,0.053527,0.045023,0.031016,0.015008,0.005003,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 30, 2.7579,53.64,1,0.000998,0.000998,0.001995,0.001995,0.002993,0.002993,0.003491,0.004988,0.008479,0.014464,0.019950,0.023441,0.025935,0.037905,0.059850,0.079302,0.102743,0.127681,0.135162,0.137656,0.090773,0.043391,0.036409,0.023441,0.009975,0.002494,0.000499,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 30, 2.7579,71.52,1,0.004993,0.003495,0.003994,0.003994,0.003994,0.005991,0.007988,0.013979,0.018972,0.023465,0.024463,0.032451,0.053919,0.067898,0.119321,0.142786,0.129306,0.105841,0.076385,0.057913,0.036445,0.022466,0.012981,0.009985,0.008987,0.005991,0.001997,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"IWS-0001","8002                ", 45, 2.7579,17.88,1,0.000500,0.000500,0.000500,0.000999,0.002498,0.002997,0.002997,0.002997,0.003996,0.006993,0.011988,0.016484,0.020979,0.027972,0.039461,0.052448,0.071429,0.097902,0.116883,0.140859,0.129371,0.102897,0.063437,0.029471,0.025974,0.020480,0.006993,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"IWS-0001","8002                ", 45, 2.7579,35.76,1,0.001001,0.000500,0.001001,0.001501,0.003002,0.004502,0.005003,0.004502,0.005503,0.010005,0.018009,0.026013,0.030015,0.038019,0.050525,0.064532,0.087544,0.120060,0.139070,0.152576,0.105053,0.050025,0.042021,0.027013,0.011506,0.001501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 45, 2.7579,53.64,1,0.001000,0.001000,0.004998,0.008496,0.008996,0.006997,0.003998,0.004498,0.015992,0.032984,0.038481,0.034483,0.029485,0.045977,0.082459,0.106447,0.120940,0.121939,0.104948,0.090455,0.053473,0.022489,0.013493,0.011494,0.015492,0.013993,0.004998,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 45, 2.7579,71.52,1,0.011523,0.007014,0.007014,0.007014,0.008016,0.012024,0.016533,0.022545,0.027555,0.033066,0.041583,0.057114,0.081663,0.115230,0.142786,0.127756,0.094188,0.064629,0.041583,0.031062,0.020040,0.013026,0.007014,0.004509,0.003507,0.001503,0.000501,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"IWS-0001","8002                ", 45, 4.1368,22.35,2,0.000501,0.000501,0.000501,0.000000,0.001335,0.001001,0.001168,0.001502,0.002336,0.004505,0.006174,0.009344,0.012348,0.019022,0.024362,0.031370,0.043217,0.060904,0.076256,0.100284,0.112298,0.126981,0.119473,0.094777,0.065576,0.041382,0.022693,0.012348,0.004172,0.002002,0.001168,0.000501, 4
"IWS-0001","8002                ", 60, 2.7579,17.88,1,0.001497,0.000998,0.000998,0.000998,0.000998,0.001996,0.002994,0.002994,0.003992,0.005988,0.008483,0.011477,0.016966,0.025449,0.035928,0.043413,0.056387,0.081337,0.107285,0.144711,0.144711,0.124252,0.080838,0.035429,0.029441,0.022954,0.007485,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"IWS-0001","8002                ", 60, 2.7579,35.76,1,0.002997,0.001998,0.001499,0.001998,0.002997,0.004995,0.005495,0.005495,0.007493,0.013487,0.022977,0.030969,0.033966,0.039960,0.051449,0.066434,0.091409,0.125375,0.141359,0.150350,0.096404,0.037463,0.031469,0.020979,0.008991,0.001998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","8002                ", 60, 2.7579,53.64,1,0.005997,0.003498,0.006497,0.007496,0.007496,0.006997,0.006997,0.011494,0.022989,0.037481,0.039980,0.035482,0.032984,0.049975,0.081959,0.099450,0.107446,0.104948,0.089455,0.077461,0.047476,0.019990,0.011994,0.020490,0.029485,0.025487,0.008996,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"IWS-0001","8002                ", 60, 2.7579,71.52,1,0.022011,0.012006,0.011006,0.009004,0.011006,0.016008,0.022511,0.032016,0.039020,0.045523,0.056528,0.073036,0.097549,0.132066,0.150075,0.090045,0.063032,0.040520,0.018509,0.015007,0.011506,0.006003,0.003502,0.005503,0.008004,0.006503,0.002501,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"IWS-0001","8002                ", 90, 2.0684,49.17,2,0.002003,0.002336,0.002336,0.003338,0.006676,0.011015,0.013017,0.007677,0.007343,0.010681,0.020027,0.042390,0.055073,0.054406,0.045728,0.047397,0.076769,0.139519,0.161883,0.137517,0.085113,0.044726,0.015020,0.002670,0.001669,0.001669,0.001335,0.000668,0.000000,0.000000,0.000000,0.000000, 2
"IWS-0001","8002                ", 90, 4.1368,49.17,2,0.001001,0.001669,0.001335,0.004673,0.010013,0.011682,0.009346,0.006342,0.005340,0.013351,0.036382,0.053071,0.046395,0.038385,0.042724,0.071095,0.119493,0.166555,0.158878,0.108144,0.051068,0.025701,0.010013,0.002336,0.001335,0.001335,0.001001,0.000668,0.000334,0.000334,0.000000,0.000000, 2
"IWS-0001","8003                ",  0, 2.7579,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000334,0.000334,0.001334,0.002335,0.003669,0.004003,0.005337,0.009340,0.017678,0.027018,0.036358,0.042695,0.054370,0.086724,0.111741,0.137425,0.136758,0.116077,0.086391,0.055704,0.024350,0.011007,0.009006,0.007672,0.006338,0.006004, 5
"IWS-0001","8004                ",  0, 2.7579,  .00,2,0.000668,0.000000,0.000000,0.000000,0.000000,0.001001,0.001001,0.001335,0.002336,0.004005,0.005674,0.007343,0.008678,0.013351,0.021028,0.028705,0.037383,0.043057,0.051736,0.079105,0.104473,0.136182,0.140187,0.118491,0.086782,0.054072,0.022029,0.009346,0.007343,0.005674,0.004673,0.004339, 5
"IWS-0001","8004EVS             ",  0, 2.7579,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000668,0.001002,0.002673,0.004343,0.005680,0.005680,0.008353,0.014367,0.023722,0.033411,0.037087,0.044437,0.070164,0.094554,0.136986,0.154694,0.131975,0.093218,0.057133,0.026729,0.014033,0.012028,0.010023,0.009021,0.008019, 5
"IWS-0001","8004XR              ",  0, 2.7579,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001002,0.002003,0.003339,0.004341,0.004007,0.007679,0.014691,0.023706,0.032053,0.033389,0.042070,0.073790,0.103506,0.136895,0.144574,0.130885,0.104841,0.070451,0.030050,0.011352,0.008347,0.006678,0.005342,0.005008, 5
"IWS-0001","8006                ",  0, 2.7579,  .00,2,0.000334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000334,0.000334,0.001002,0.002337,0.003673,0.004341,0.004007,0.005342,0.009683,0.019032,0.028047,0.028715,0.032053,0.053422,0.079132,0.116194,0.137229,0.142571,0.132554,0.099499,0.044073,0.016027,0.012688,0.010351,0.009015,0.008013, 6
"IWS-0001","8006XR              ",  0, 1.3789,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000334,0.000334,0.000000,0.000000,0.000000,0.001336,0.002672,0.004342,0.003340,0.004008,0.008016,0.015364,0.022712,0.025718,0.032732,0.056780,0.076152,0.098530,0.117234,0.136940,0.143287,0.115898,0.054776,0.021042,0.017368,0.015364,0.013360,0.012358, 7
"IWS-0001","8010                ",  0, 2.7579,  .00,2,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000501,0.001668,0.002503,0.002669,0.002503,0.004171,0.008842,0.012679,0.015182,0.015516,0.021522,0.041041,0.054388,0.066233,0.077911,0.099766,0.132633,0.140974,0.120954,0.083750,0.051552,0.027694,0.010677,0.004505, 8
"IWS-0001","8010-OC             ",  0, 2.7579,  .00,2,0.000000,0.000000,0.000000,0.000334,0.000334,0.000667,0.000334,0.000667,0.001001,0.001335,0.003337,0.005005,0.006340,0.008342,0.011345,0.016350,0.024024,0.031698,0.039706,0.055389,0.068735,0.087421,0.094428,0.092092,0.085752,0.077411,0.067067,0.056723,0.048382,0.042376,0.037704,0.035702, 7
"IWS-0001","8015                ",  0, 2.7579,  .00,2,0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000334,0.001002,0.002171,0.002505,0.003172,0.005009,0.008516,0.010853,0.013358,0.017198,0.024879,0.042077,0.053598,0.064785,0.072132,0.088830,0.132576,0.148272,0.129070,0.088830,0.053264,0.027217,0.008683,0.001503, 9
"IWS-0001","8015XR              ",  0, 1.3789,  .00,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000334,0.000668,0.003338,0.006676,0.005007,0.001335,0.002336,0.012684,0.038051,0.043391,0.030040,0.027036,0.059413,0.136182,0.173899,0.161549,0.117824,0.078438,0.050401,0.030374,0.021028,10
"IWS-0001","AU5000 4000rpm      ",  0,  .0000,53.64,2,0.013622,0.007712,0.008764,0.009565,0.011619,0.013722,0.013672,0.014623,0.019331,0.027845,0.034806,0.038111,0.037710,0.042618,0.053135,0.064353,0.078425,0.082883,0.074619,0.067107,0.054938,0.051583,0.044722,0.035958,0.030499,0.023688,0.014623,0.009065,0.006811,0.005359,0.004407,0.004107, 2
"IWS-0001","AU5000 6000rpm      ",  0,  .0000,53.64,2,0.026648,0.015328,0.018333,0.019936,0.021539,0.023142,0.022841,0.027750,0.036065,0.046484,0.048087,0.048287,0.055199,0.066219,0.078441,0.079744,0.080645,0.071729,0.055400,0.046383,0.034562,0.025847,0.017832,0.012523,0.008916,0.005911,0.003306,0.001403,0.000501,0.000401,0.000301,0.000301, 1
"IWS-0001","AU5000 6000rpm      ",  0,  .0000,67.05,2,0.023626,0.010812,0.010211,0.008509,0.009711,0.012514,0.015317,0.021524,0.027230,0.031735,0.034538,0.043248,0.065572,0.088698,0.102313,0.083892,0.064471,0.049755,0.036240,0.032135,0.030233,0.034838,0.032836,0.024026,0.020022,0.017119,0.013715,0.012113,0.011212,0.010912,0.010411,0.010512, 1
"IWS-0001","Accu-Flo 028        ",  0,  .0000,26.82,3,0.000100,0.000033,0.000033,0.000000,0.000033,0.000000,0.000000,0.000033,0.000033,0.000067,0.000000,0.000100,0.000200,0.000267,0.000400,0.000767,0.001367,0.002367,0.003067,0.005033,0.008400,0.017733,0.044967,0.106867,0.209433,0.270733,0.215433,0.085367,0.023800,0.003367,0.000000,0.000000,10
"IWS-0001","Accu-Flo 047        ",  0,  .0000,17.88,3,0.000067,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000067,0.000000,0.000000,0.000033,0.000067,0.000067,0.000200,0.000367,0.000667,0.000933,0.001800,0.003367,0.005467,0.008533,0.013433,0.027700,0.070400,0.178300,0.323300,0.336867,0.028300,0.000000,0.000000,10
"IWS-0001","Accu-Flo 047        ",  0,  .0000,26.82,3,0.000200,0.000067,0.000000,0.000033,0.000067,0.000100,0.000067,0.000100,0.000167,0.000133,0.000267,0.000367,0.000800,0.001067,0.001367,0.002467,0.004067,0.006600,0.008600,0.014567,0.023800,0.037200,0.055300,0.077933,0.116167,0.158867,0.194733,0.198533,0.096367,0.000000,0.000000,0.000000,10
"IWS-0001","AgTech Air Shear    ",  0, 2.0684,53.64,2,0.008496,0.005997,0.006497,0.007996,0.009495,0.012994,0.014993,0.018991,0.025987,0.034983,0.041479,0.044978,0.050475,0.060970,0.074963,0.090955,0.105447,0.101949,0.083458,0.069965,0.048976,0.033483,0.020490,0.011994,0.007496,0.003998,0.001499,0.000500,0.000500,0.000000,0.000000,0.000000, 1
"IWS-0001","Beecomist 10000rpm  ",  0,  .0000,35.76,2,0.000000,0.000000,0.000000,0.003904,0.015517,0.017119,0.013215,0.021323,0.031935,0.089398,0.151667,0.192912,0.201021,0.153269,0.050255,0.025028,0.010211,0.005106,0.002903,0.001602,0.000801,0.000701,0.000801,0.001301,0.001802,0.002002,0.001702,0.000901,0.000701,0.000901,0.001001,0.001001, 0
"IWS-0001","CP 0.061            ", 85, 2.0684,53.64,2,0.001499,0.001249,0.001249,0.001998,0.004496,0.006743,0.007243,0.004995,0.004745,0.008492,0.019481,0.031718,0.038711,0.041209,0.043706,0.063437,0.091658,0.125624,0.159590,0.151598,0.089411,0.038711,0.031968,0.019730,0.006244,0.000500,0.000000,0.000250,0.000250,0.000749,0.001249,0.001499, 2
"IWS-0001","CP 0.061            ", 30, 2.0684,53.64,3,0.000000,0.000200,0.000000,0.000767,0.001500,0.002433,0.003100,0.004867,0.007467,0.009267,0.013400,0.023600,0.045367,0.056567,0.068000,0.106567,0.146067,0.168900,0.134733,0.110600,0.060733,0.025133,0.010733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"IWS-0001","CP 0.061            ", 55, 2.0684,53.64,3,0.000000,0.000000,0.000000,0.000900,0.001750,0.003150,0.004250,0.006950,0.011000,0.014000,0.020550,0.037600,0.075700,0.100200,0.119800,0.169550,0.188650,0.143000,0.063400,0.028200,0.011350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"IWS-0001","CP 0.078            ", 30, 2.0684,35.76,2,0.000000,0.000000,0.000000,0.000000,0.000668,0.001002,0.000334,0.000334,0.000668,0.002003,0.004007,0.005342,0.005008,0.005342,0.007679,0.016361,0.026711,0.029716,0.031052,0.042070,0.055426,0.079800,0.104841,0.132888,0.146912,0.123873,0.062437,0.028381,0.024708,0.022371,0.020367,0.019699, 7
"IWS-0001","CP 0.078            ", 90, 2.0684,35.76,2,0.000000,0.000000,0.001003,0.001003,0.001671,0.001003,0.001003,0.001003,0.003008,0.007019,0.008690,0.007019,0.004345,0.008690,0.021725,0.038436,0.047794,0.032420,0.030080,0.066176,0.083222,0.136029,0.182821,0.149733,0.089572,0.043449,0.014706,0.006350,0.004345,0.003342,0.002340,0.002005, 5
"IWS-0001","CP 0.078            ", 30, 2.0684,53.64,2,0.000998,0.000333,0.000666,0.000666,0.000998,0.000998,0.000998,0.001331,0.002662,0.004659,0.005990,0.007321,0.008319,0.012646,0.020965,0.028286,0.034609,0.036273,0.044592,0.072879,0.093511,0.113810,0.113145,0.097837,0.077537,0.057571,0.039601,0.030283,0.025957,0.023295,0.021298,0.019967, 5
