"Garlon [triclopyr]          ",0,"RD-10/D8-46     ",    0, 2.0684,22.35,3,0.000130,0.000043,0.000029,0.000031,0.000042,0.000065,0.000083,0.000108,0.000154,0.000197,0.000255,0.000409,0.000781,0.001256,0.001696,0.002674,0.004733,0.008165,0.012359,0.019794,0.034282,0.055106,0.081399,0.109916,0.142449,0.164632,0.158300,0.122320,0.078595,0.000000,0.000000,0.000000,10
"Garlon [triclopyr]          ",0,"RD-10/D8-46     ",   45, 2.0684,22.35,3,0.000291,0.000105,0.000071,0.000077,0.000106,0.000166,0.000215,0.000281,0.000404,0.000523,0.000681,0.001095,0.002092,0.003342,0.004444,0.006844,0.011670,0.019062,0.026942,0.039809,0.062608,0.090214,0.118276,0.136981,0.148113,0.137842,0.102484,0.059122,0.026139,0.000000,0.000000,0.000000,10
"Garlon [triclopyr]          ",0,"RD-10/D8-46     ",   90, 2.0684,22.35,3,0.000264,0.000104,0.000072,0.000079,0.000110,0.000174,0.000230,0.000307,0.000451,0.000595,0.000790,0.001296,0.002537,0.004155,0.005637,0.008814,0.015192,0.024917,0.035072,0.051213,0.078940,0.110298,0.136876,0.146697,0.142725,0.116149,0.072501,0.032878,0.010925,0.000000,0.000000,0.000000,10
"Garlon [triclopyr]          ",0,"RD-7/D8-46      ",    0, 2.0684,22.35,3,0.000261,0.000094,0.000064,0.000069,0.000095,0.000148,0.000192,0.000252,0.000363,0.000470,0.000614,0.000988,0.001894,0.003039,0.004061,0.006290,0.010801,0.017796,0.025387,0.037868,0.060157,0.087585,0.116127,0.136565,0.149392,0.141437,0.106818,0.062809,0.028363,0.000000,0.000000,0.000000,10
"Garlon [triclopyr]          ",0,"RD-7/D8-46      ",   45, 2.0684,22.35,3,0.000220,0.000087,0.000061,0.000066,0.000093,0.000148,0.000196,0.000262,0.000386,0.000512,0.000683,0.001126,0.002224,0.003679,0.005045,0.007977,0.013932,0.023191,0.033125,0.049040,0.076613,0.108466,0.136674,0.148265,0.146180,0.120110,0.075628,0.034526,0.011487,0.000000,0.000000,0.000000,10
"Garlon [triclopyr]          ",0,"RD-7/D8-46      ",   90, 2.0684,22.35,3,0.000365,0.000156,0.000110,0.000121,0.000171,0.000275,0.000368,0.000498,0.000739,0.000987,0.001322,0.002186,0.004305,0.007046,0.009484,0.014601,0.024529,0.038745,0.052122,0.072390,0.105130,0.134945,0.148422,0.139415,0.114352,0.076216,0.036201,0.011895,0.002903,0.000000,0.000000,0.000000,10
"Glycerine 1:2               ",0,"D8-45           ",    0, 2.7579,22.35,3,0.000575,0.000409,0.000327,0.000394,0.000607,0.001083,0.001617,0.002428,0.003979,0.005801,0.008333,0.014532,0.029476,0.047391,0.059724,0.082774,0.118750,0.146770,0.143262,0.130173,0.106297,0.062438,0.024731,0.006584,0.001317,0.000201,0.000025,0.000003,0.000000,0.000000,0.000000,0.000000, 5
"Glycerine 1:2               ",0,"D8-45           ",    0, 2.7579,26.82,3,0.000526,0.000380,0.000306,0.000370,0.000573,0.001028,0.001546,0.002336,0.003856,0.005663,0.008192,0.014390,0.029423,0.047655,0.060364,0.083926,0.120576,0.148763,0.144545,0.130147,0.104851,0.060216,0.023097,0.005930,0.001147,0.000170,0.000021,0.000002,0.000000,0.000000,0.000000,0.000000, 5
"Gypcheck                    ",0,"8006            ",   45, 2.7579,49.17,3,0.000956,0.000762,0.000629,0.000771,0.001206,0.002186,0.003308,0.004995,0.008169,0.011770,0.016545,0.027870,0.053389,0.079513,0.092499,0.117069,0.145688,0.152080,0.119025,0.085359,0.050916,0.019481,0.004813,0.000855,0.000130,0.000017,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"Gypcheck                    ",0,"8010            ",  135, 2.7579,49.17,3,0.001019,0.001176,0.001098,0.001460,0.002471,0.004882,0.007998,0.012835,0.021834,0.031853,0.044127,0.071229,0.125248,0.160212,0.148615,0.139793,0.116832,0.070095,0.026969,0.008145,0.001813,0.000261,0.000030,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Gypcheck                    ",1,"AU5000          ", 2700, 3.2405,44.70,3,0.000705,0.000703,0.000627,0.000810,0.001338,0.002583,0.004170,0.006677,0.011505,0.017271,0.024930,0.042548,0.081108,0.117287,0.128561,0.145352,0.156271,0.128700,0.075630,0.036843,0.013129,0.002788,0.000407,0.000050,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Gypcheck                    ",1,"AU5000          ", 7000, 1.5858,44.70,3,0.001479,0.002233,0.002286,0.003211,0.005693,0.011701,0.019546,0.031124,0.051036,0.069996,0.089664,0.129863,0.186035,0.174743,0.111553,0.067976,0.031518,0.008617,0.001460,0.000229,0.000032,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Roundup [glyphosate]        ",0,"D8              ",    0, 2.0684,22.35,3,0.000189,0.000065,0.000044,0.000048,0.000065,0.000101,0.000131,0.000171,0.000245,0.000316,0.000411,0.000661,0.001266,0.002037,0.002739,0.004285,0.007477,0.012611,0.018523,0.028584,0.047260,0.071962,0.100323,0.126802,0.149127,0.156643,0.131759,0.088655,0.047502,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"D8              ",   45, 2.0684,22.35,3,0.001155,0.000545,0.000390,0.000434,0.000617,0.000999,0.001343,0.001818,0.002686,0.003551,0.004682,0.007544,0.014204,0.021742,0.027050,0.038120,0.057569,0.080421,0.095122,0.113891,0.135569,0.136488,0.112679,0.076211,0.042282,0.017092,0.004680,0.000950,0.000166,0.000000,0.000000,0.000000, 9
"Roundup [glyphosate]        ",0,"D8-46           ",    0, 2.0684,22.35,3,0.000604,0.000372,0.000286,0.000334,0.000500,0.000861,0.001242,0.001801,0.002858,0.004052,0.005696,0.009778,0.019686,0.031899,0.041059,0.058695,0.088318,0.119755,0.130618,0.139224,0.138455,0.106884,0.061936,0.025527,0.007668,0.001610,0.000245,0.000032,0.000004,0.000000,0.000000,0.000000, 6
"Roundup [glyphosate]        ",0,"D8-46           ",   45, 2.0684,22.35,3,0.000789,0.000492,0.000378,0.000443,0.000662,0.001141,0.001639,0.002368,0.003734,0.005247,0.007298,0.012351,0.024350,0.038409,0.048121,0.067016,0.097990,0.127971,0.133102,0.135385,0.126837,0.091573,0.048548,0.018073,0.004948,0.000971,0.000143,0.000019,0.000003,0.000000,0.000000,0.000000, 6
"Roundup [glyphosate]        ",0,"D8-46           ",   90, 2.0684,22.35,3,0.000647,0.000421,0.000328,0.000388,0.000585,0.001021,0.001489,0.002184,0.003498,0.004996,0.007054,0.012128,0.024338,0.039032,0.049485,0.069452,0.102000,0.132986,0.137194,0.137092,0.125024,0.086525,0.042966,0.014706,0.003686,0.000668,0.000092,0.000012,0.000001,0.000000,0.000000,0.000000, 6
"Roundup [glyphosate]        ",0,"RD-10/D8-46     ",    0, 2.0684,22.35,3,0.000161,0.000049,0.000032,0.000034,0.000046,0.000070,0.000089,0.000113,0.000158,0.000199,0.000253,0.000397,0.000740,0.001157,0.001521,0.002342,0.004047,0.006831,0.010173,0.016139,0.027902,0.045200,0.067933,0.094202,0.127846,0.159514,0.169822,0.149533,0.113498,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"RD-10/D8-46     ",   45, 2.0684,22.35,3,0.000200,0.000063,0.000042,0.000045,0.000061,0.000093,0.000118,0.000151,0.000213,0.000270,0.000344,0.000543,0.001017,0.001595,0.002101,0.003231,0.005556,0.009285,0.013621,0.021169,0.035597,0.055696,0.080519,0.107109,0.137743,0.159498,0.155947,0.124199,0.083974,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"RD-10/D8-46     ",   90, 2.0684,22.35,3,0.000167,0.000061,0.000042,0.000045,0.000062,0.000098,0.000128,0.000169,0.000246,0.000322,0.000424,0.000691,0.001349,0.002212,0.003027,0.004807,0.008503,0.014501,0.021432,0.033103,0.054476,0.082061,0.112377,0.137289,0.154063,0.150647,0.116246,0.069631,0.031820,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"RD-7/D8-46      ",    0, 2.0684,22.35,3,0.000319,0.000110,0.000074,0.000079,0.000108,0.000168,0.000216,0.000280,0.000398,0.000510,0.000658,0.001046,0.001972,0.003106,0.004080,0.006221,0.010514,0.017064,0.024052,0.035576,0.056231,0.081798,0.109027,0.130711,0.145972,0.144498,0.115171,0.073230,0.036811,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"RD-7/D8-46      ",   45, 2.0684,22.35,3,0.000354,0.000122,0.000083,0.000089,0.000121,0.000188,0.000241,0.000313,0.000445,0.000570,0.000734,0.001166,0.002195,0.003446,0.004510,0.006844,0.011497,0.018512,0.025864,0.037894,0.059268,0.085249,0.112209,0.132053,0.145356,0.140522,0.109524,0.067728,0.032904,0.000000,0.000000,0.000000,10
"Roundup [glyphosate]        ",0,"RD-7/D8-46      ",   90, 2.0684,22.35,3,0.000333,0.000128,0.000088,0.000096,0.000133,0.000210,0.000276,0.000366,0.000532,0.000696,0.000916,0.001487,0.002871,0.004626,0.006176,0.009505,0.016107,0.025951,0.035941,0.051759,0.078826,0.109051,0.134343,0.143688,0.140330,0.115452,0.073594,0.034522,0.011997,0.000000,0.000000,0.000000,10
"San415SC 32LV 1:1           ",0,"8003            ",   90, 2.7579,49.17,3,0.001705,0.001889,0.001721,0.002243,0.003708,0.007100,0.011196,0.017234,0.028006,0.039011,0.051790,0.080165,0.134310,0.161184,0.142740,0.127281,0.101730,0.057938,0.021218,0.006221,0.001379,0.000203,0.000024,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"San415SC 32LV 1:1           ",1,"AU5000          ", 6900, 3.7921,49.17,3,0.002446,0.004722,0.005233,0.007635,0.013826,0.028387,0.045873,0.068610,0.102951,0.126035,0.137106,0.158940,0.160930,0.092749,0.032367,0.009760,0.002107,0.000288,0.000030,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"San415SC 32LV Undiluted     ",1,"AU5000          ", 7300, 3.4474,51.40,3,0.004171,0.007315,0.007640,0.010649,0.018358,0.035529,0.054031,0.076600,0.109580,0.127948,0.133308,0.148696,0.145472,0.081685,0.028177,0.008600,0.001926,0.000278,0.000031,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"TM Biocontrol               ",0,"8010            ",   90, 2.7579,60.35,3,0.000963,0.001172,0.001117,0.001506,0.002582,0.005179,0.008607,0.013966,0.023944,0.035055,0.048538,0.078006,0.135622,0.168332,0.151221,0.134887,0.105798,0.057584,0.019531,0.005198,0.001036,0.000138,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"TM Biocontrol               ",1,"AU5000          ",11000, 1.5858,60.35,3,0.006482,0.012533,0.013245,0.018323,0.030940,0.057560,0.082795,0.109882,0.143001,0.145445,0.131025,0.119204,0.088462,0.032479,0.006936,0.001421,0.000235,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"TM Biocontrol               ",1,"AU7000          ", 8000, 2.2753,24.58,3,0.001479,0.002520,0.002706,0.003914,0.007117,0.014963,0.025332,0.040379,0.065496,0.087976,0.109294,0.148709,0.194063,0.155969,0.083155,0.040037,0.013744,0.002733,0.000359,0.000048,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"TM Biocontrol               ",1,"Beecomist       ", 7600, 2.3442,24.58,3,0.000756,0.000716,0.000627,0.000800,0.001303,0.002479,0.003941,0.006225,0.010599,0.015770,0.022645,0.038582,0.073768,0.107666,0.120255,0.140016,0.157241,0.137392,0.087296,0.047253,0.019159,0.004646,0.000754,0.000098,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"TM Biocontrol               ",1,"Beecomist       ", 7700, 2.9647,24.58,3,0.000588,0.000484,0.000406,0.000503,0.000799,0.001477,0.002287,0.003547,0.005981,0.008914,0.012969,0.022699,0.045545,0.071119,0.086069,0.113136,0.147236,0.160056,0.130183,0.096301,0.059369,0.023339,0.005808,0.001014,0.000149,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"TM Biocontrol               ",1,"Beecomist       ", 9000, 1.5858,24.58,3,0.001409,0.001965,0.001954,0.002697,0.004710,0.009555,0.015849,0.025261,0.041801,0.058243,0.076165,0.113998,0.174402,0.180369,0.128887,0.090108,0.050702,0.017495,0.003657,0.000660,0.000100,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 32LV 1:1          ",1,"AU5000          ", 6400, 1.1721,31.29,3,0.006343,0.009147,0.008759,0.011535,0.018859,0.034578,0.050241,0.069048,0.097077,0.113542,0.120848,0.141565,0.151875,0.099939,0.043372,0.017156,0.005037,0.000932,0.000126,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 32LV 1:1          ",1,"AU5000          ", 7600, 1.1721,31.29,3,0.010850,0.021314,0.021886,0.029274,0.047342,0.083081,0.111564,0.135798,0.155969,0.138705,0.106158,0.080262,0.044627,0.011144,0.001697,0.000282,0.000041,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 32LV 1:1          ",1,"AU5000          ", 8100, 1.5168,40.23,3,0.007254,0.011305,0.011038,0.014636,0.023954,0.043650,0.062524,0.084172,0.114797,0.127074,0.127893,0.136762,0.129755,0.071149,0.024378,0.007576,0.001772,0.000273,0.000033,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 32LV 1:1          ",1,"AU5000          ", 8900, 1.5168,40.23,3,0.011608,0.023653,0.024441,0.032666,0.052591,0.091450,0.120957,0.142889,0.158907,0.133953,0.097039,0.067929,0.033542,0.007225,0.000976,0.000151,0.000021,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 32LV 1:1          ",1,"Beecomist       ", 8700, 1.9305,29.06,3,0.003237,0.005152,0.005249,0.007257,0.012516,0.024516,0.038238,0.056139,0.084006,0.104625,0.120050,0.148701,0.173910,0.123903,0.058428,0.024810,0.007626,0.001421,0.000186,0.000026,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 32LV 1:1          ",1,"Unimizer        ", 5900, 1.0342,44.70,3,0.002344,0.003462,0.003469,0.004777,0.008264,0.016409,0.026266,0.039951,0.062443,0.081788,0.100321,0.137175,0.183340,0.157618,0.092837,0.051631,0.021545,0.005350,0.000856,0.000132,0.000019,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 32LV 1:2          ",1,"Beecomist       ", 8700, 1.9305,29.06,3,0.002887,0.004513,0.004587,0.006347,0.010980,0.021652,0.034129,0.050758,0.077100,0.097689,0.114840,0.146481,0.179415,0.135316,0.068562,0.031644,0.010622,0.002137,0.000294,0.000042,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 32LV 3:1          ",1,"AU5000          ", 8000, 3.4474,67.05,3,0.003996,0.007534,0.008097,0.011472,0.020033,0.039151,0.059770,0.084535,0.119780,0.136382,0.138133,0.146183,0.132897,0.066193,0.019553,0.005136,0.001007,0.000131,0.000014,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 48LV 1:1          ",1,"AU5000          ", 8000, 3.4474,67.05,3,0.004155,0.007282,0.007605,0.010601,0.018277,0.035382,0.053829,0.076352,0.109293,0.127733,0.133222,0.148822,0.145877,0.082147,0.028438,0.008709,0.001956,0.000283,0.000032,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 48LV 1:1          ",1,"Beecomist       ",12700, 1.7237,22.35,3,0.018001,0.031420,0.029957,0.038011,0.058378,0.096831,0.122556,0.138550,0.150112,0.123714,0.089133,0.062785,0.031921,0.007341,0.001080,0.000180,0.000027,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 48LV 1:2          ",1,"AU5000          ", 4600, 2.4132,49.17,3,0.002558,0.004518,0.004828,0.006894,0.012262,0.024813,0.039820,0.059656,0.090380,0.112951,0.128212,0.155736,0.173077,0.113813,0.047633,0.017467,0.004558,0.000726,0.000085,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 48LV Undiluted    ",1,"AU5000          ", 7600, 4.1368,51.40,3,0.018119,0.036420,0.036094,0.046385,0.071428,0.117332,0.143286,0.152135,0.149407,0.108587,0.066849,0.037596,0.013874,0.002203,0.000244,0.000035,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 48LV Undiluted    ",1,"Beecomist       ",12700, 2.0684,22.35,3,0.062943,0.086816,0.069622,0.077967,0.104749,0.142967,0.142152,0.121783,0.095443,0.054850,0.025976,0.011086,0.003162,0.000429,0.000047,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 64LV 1:3          ",1,"AU5000          ", 7100, 2.0684,49.17,3,0.009135,0.017543,0.018102,0.024447,0.040089,0.071784,0.098914,0.125055,0.151124,0.143586,0.117849,0.097385,0.062294,0.018663,0.003319,0.000606,0.000094,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 64LV Undiluted    ",1,"AU5000          ", 8000, 1.7237,51.40,3,0.010356,0.020495,0.021167,0.028439,0.046207,0.081523,0.110089,0.134937,0.156085,0.140011,0.107978,0.082390,0.046409,0.011755,0.001807,0.000301,0.000044,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Thuricide 64LV Undiluted    ",1,"AU7000          ", 5600,  .0000,29.06,3,0.002661,0.003920,0.003908,0.005355,0.009205,0.018106,0.028644,0.043018,0.066340,0.085754,0.103763,0.138896,0.181955,0.151546,0.086590,0.046458,0.018610,0.004451,0.000696,0.000106,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Thuricide 64LV Undiluted    ",1,"AU7000          ", 9400,  .0000,29.06,3,0.010811,0.021153,0.021699,0.029018,0.046933,0.082405,0.110769,0.135112,0.155611,0.138980,0.106856,0.081304,0.045667,0.011554,0.001780,0.000298,0.000044,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 0
"Velpar [hexazinone] 1:9     ",0,"D10             ",    0, 2.0684,22.35,3,0.000188,0.000062,0.000041,0.000044,0.000060,0.000093,0.000119,0.000154,0.000218,0.000279,0.000359,0.000571,0.001080,0.001715,0.002282,0.003541,0.006141,0.010332,0.015214,0.023654,0.039640,0.061543,0.087937,0.115038,0.143328,0.160149,0.147683,0.110285,0.068253,0.000000,0.000000,0.000000,10
"Velpar [hexazinone] 1:9     ",0,"D10-45          ",    0, 2.0684,22.35,3,0.000723,0.000516,0.000413,0.000497,0.000763,0.001357,0.002018,0.003009,0.004890,0.007055,0.010009,0.017190,0.034131,0.053509,0.065869,0.089302,0.124727,0.148559,0.139880,0.121985,0.095327,0.052757,0.019515,0.004895,0.000942,0.000142,0.000018,0.000002,0.000000,0.000000,0.000000,0.000000, 5
"Velpar [hexazinone] 1:9     ",0,"RD-10/D10-45    ",    0, 2.0684,22.35,3,0.000355,0.000124,0.000084,0.000090,0.000123,0.000191,0.000247,0.000321,0.000457,0.000586,0.000757,0.001204,0.002271,0.003574,0.004685,0.007116,0.011960,0.019251,0.026860,0.039266,0.061219,0.087681,0.114711,0.133480,0.145609,0.138290,0.105776,0.063751,0.029959,0.000000,0.000000,0.000000,10
"Water                       ",0,"8001            ",    0, 2.7579,22.35,3,0.001354,0.001685,0.001607,0.002162,0.003688,0.007317,0.011949,0.018940,0.031503,0.044557,0.059570,0.092155,0.151904,0.174106,0.143844,0.117470,0.082874,0.038928,0.011227,0.002616,0.000476,0.000060,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8001            ",    0, 2.7579,44.70,3,0.001326,0.001586,0.001493,0.001991,0.003370,0.006637,0.010777,0.017043,0.028380,0.040325,0.054296,0.084860,0.142647,0.169287,0.146203,0.125396,0.094567,0.048988,0.015826,0.004078,0.000803,0.000107,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8001            ",    0, 2.7579,67.05,3,0.001361,0.001776,0.001725,0.002346,0.004044,0.008107,0.013342,0.021231,0.035303,0.049711,0.065957,0.100855,0.162048,0.178309,0.139348,0.107216,0.069404,0.028843,0.007271,0.001514,0.000254,0.000031,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8001            ",   90, 2.7579,22.35,3,0.000971,0.001097,0.001017,0.001347,0.002270,0.004472,0.007312,0.011736,0.020015,0.029339,0.040909,0.066591,0.118547,0.155084,0.147261,0.143246,0.124257,0.078658,0.032443,0.010513,0.002488,0.000375,0.000044,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8001            ",   90, 2.7579,44.70,3,0.001519,0.002195,0.002209,0.003068,0.005384,0.010953,0.018152,0.028786,0.047192,0.064941,0.083722,0.122826,0.180788,0.177364,0.119159,0.077557,0.039452,0.012043,0.002252,0.000377,0.000055,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8001            ",   90, 2.7579,67.05,3,0.003513,0.006305,0.006692,0.009450,0.016530,0.032574,0.050499,0.072869,0.106017,0.126170,0.133870,0.152346,0.152282,0.087675,0.031030,0.009644,0.002178,0.000314,0.000035,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8001            ",  135, 2.7579,22.35,3,0.001151,0.001368,0.001288,0.001721,0.002921,0.005782,0.009461,0.015110,0.025474,0.036702,0.050112,0.079504,0.136384,0.166888,0.148643,0.131839,0.103322,0.056468,0.019374,0.005251,0.001071,0.000146,0.000016,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
"Water                       ",0,"8001            ",  135, 2.7579,44.70,3,0.001473,0.002160,0.002187,0.003051,0.005376,0.010988,0.018292,0.029107,0.047835,0.065911,0.084987,0.124515,0.182420,0.177375,0.117786,0.075476,0.037522,0.011128,0.002025,0.000332,0.000048,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8001            ",  135, 2.7579,67.05,3,0.002669,0.005004,0.005463,0.007887,0.014134,0.028695,0.045896,0.068117,0.101669,0.124140,0.135146,0.157389,0.161184,0.094905,0.034213,0.010706,0.002401,0.000339,0.000037,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8004            ",    0, 2.7579,22.35,3,0.000556,0.000428,0.000351,0.000430,0.000674,0.001226,0.001871,0.002863,0.004777,0.007071,0.010267,0.018023,0.036567,0.058265,0.072268,0.097990,0.135229,0.156678,0.140768,0.115578,0.082693,0.039911,0.012403,0.002611,0.000435,0.000059,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000, 5
"Water                       ",0,"8004            ",    0, 2.7579,44.70,3,0.000689,0.000554,0.000460,0.000567,0.000894,0.001637,0.002509,0.003848,0.006410,0.009434,0.013562,0.023441,0.046384,0.071508,0.085749,0.111986,0.145075,0.157674,0.128828,0.096238,0.060423,0.024465,0.006319,0.001146,0.000174,0.000023,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"8004            ",    0, 2.7579,67.05,3,0.001009,0.000997,0.000882,0.001132,0.001851,0.003527,0.005591,0.008764,0.014719,0.021469,0.030087,0.049724,0.091273,0.126763,0.132541,0.143966,0.146668,0.114691,0.063466,0.028918,0.009673,0.001965,0.000283,0.000035,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8004            ",   90, 2.7579,22.35,3,0.000649,0.000517,0.000428,0.000528,0.000830,0.001519,0.002327,0.003569,0.005954,0.008781,0.012664,0.021992,0.043821,0.068150,0.082441,0.108740,0.143212,0.158138,0.132242,0.101115,0.065582,0.027695,0.007461,0.001397,0.000216,0.000028,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000, 4
"Water                       ",0,"8004            ",   90, 2.7579,44.70,3,0.001045,0.001109,0.001004,0.001309,0.002172,0.004202,0.006754,0.010686,0.018025,0.026254,0.036545,0.059652,0.107196,0.143664,0.141498,0.144940,0.134310,0.093551,0.044079,0.016581,0.004540,0.000773,0.000099,0.000011,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8004            ",   90, 2.7579,67.05,3,0.001491,0.002383,0.002494,0.003550,0.006367,0.013222,0.022221,0.035393,0.057728,0.078388,0.099008,0.139635,0.191155,0.167123,0.098335,0.053861,0.021688,0.005076,0.000756,0.000109,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 1
"Water                       ",0,"8004            ",  135, 2.7579,22.35,3,0.000875,0.000762,0.000647,0.000809,0.001291,0.002396,0.003712,0.005726,0.009542,0.013952,0.019794,0.033483,0.063960,0.094119,0.107224,0.130250,0.153584,0.146471,0.103304,0.064614,0.031740,0.009553,0.001872,0.000279,0.000038,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000, 3
"Water                       ",0,"8004            ",  135, 2.7579,44.70,3,0.001090,0.001447,0.001420,0.001949,0.003397,0.006912,0.011585,0.018805,0.031947,0.045944,0.062124,0.096780,0.159477,0.180349,0.144809,0.113823,0.075529,0.032255,0.008294,0.001738,0.000289,0.000034,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, 2
