 2
3.1613E-02,3.1532E-02,3.1449E-02,3.1365E-02,3.1278E-02,3.1191E-02,3.1104E-02
3.1019E-02,3.0934E-02,3.0851E-02,3.0769E-02,3.0685E-02,3.0599E-02,3.0511E-02
3.0423E-02,3.0335E-02,3.0248E-02,3.0160E-02,3.0074E-02,2.9990E-02,2.9906E-02
2.9821E-02,2.9735E-02,2.9650E-02,2.9564E-02,2.9479E-02,2.9394E-02,2.9309E-02
2.9226E-02,2.9142E-02,2.9057E-02,2.8972E-02,2.8886E-02,2.8801E-02,2.8715E-02
2.8629E-02,2.8541E-02,2.8455E-02,2.8368E-02,2.8280E-02,2.8192E-02,2.8105E-02
2.8020E-02,2.7934E-02,2.7849E-02,2.7763E-02,2.7678E-02,2.7593E-02,2.7507E-02
2.7420E-02,2.7334E-02,2.7249E-02,2.7164E-02,2.7078E-02,2.6991E-02,2.6905E-02
2.6819E-02,2.6731E-02,2.6643E-02,2.6556E-02,2.6469E-02,2.6383E-02,2.6296E-02
2.6208E-02,2.6121E-02,2.6033E-02,2.5943E-02,2.5854E-02,2.5765E-02,2.5678E-02
2.5592E-02,2.5507E-02,2.5422E-02,2.5337E-02,2.5252E-02,2.5166E-02,2.5079E-02
2.4991E-02,2.4904E-02,2.4818E-02,2.4730E-02,2.4643E-02,2.4556E-02,2.4468E-02
2.4380E-02,2.4292E-02,2.4204E-02,2.4116E-02,2.4028E-02,2.3940E-02,2.3852E-02
2.3765E-02,2.3678E-02,2.3591E-02,2.3504E-02,2.3417E-02,2.3331E-02,2.3246E-02
2.3161E-02,2.3076E-02,2.2991E-02,2.2906E-02,2.2821E-02,2.2734E-02,2.2648E-02
2.2561E-02,2.2475E-02,2.2389E-02,2.2302E-02,2.2216E-02,2.2130E-02,2.2045E-02
2.1960E-02,2.1877E-02,2.1794E-02,2.1712E-02,2.1630E-02,2.1547E-02,2.1464E-02
2.1382E-02,2.1300E-02,2.1219E-02,2.1138E-02,2.1057E-02,2.0976E-02,2.0896E-02
2.0815E-02,2.0734E-02,2.0653E-02,2.0573E-02,2.0492E-02,2.0411E-02,2.0332E-02
2.0252E-02,2.0173E-02,2.0094E-02,2.0015E-02,1.9936E-02,1.9858E-02,1.9780E-02
1.9702E-02,1.9624E-02,1.9548E-02,1.9471E-02,1.9395E-02,1.9318E-02
 4
4.9997E-01,3.7451E-01,2.9849E-01,2.5004E-01,2.1380E-01,1.9455E-01,1.8448E-01
1.7591E-01,1.6780E-01,1.5421E-01,1.4010E-01,1.2693E-01,1.1785E-01,1.1144E-01
1.0675E-01,9.9496E-02,9.2323E-02,8.5695E-02,7.9234E-02,7.4253E-02,7.0316E-02
6.7191E-02,6.4594E-02,6.2337E-02,6.0348E-02,5.8192E-02,5.5224E-02,5.1972E-02
4.9283E-02,4.7570E-02,4.6226E-02,4.4969E-02,4.3922E-02,4.3027E-02,4.1934E-02
4.0528E-02,3.9018E-02,3.7744E-02,3.6762E-02,3.5923E-02,3.5071E-02,3.4267E-02
3.3456E-02,3.2629E-02,3.1840E-02,3.1078E-02,3.0363E-02,2.9680E-02,2.9028E-02
2.8399E-02,2.7788E-02,2.7199E-02,2.6642E-02,2.6124E-02,2.5635E-02,2.5170E-02
2.4719E-02,2.4287E-02,2.3867E-02,2.3457E-02,2.3061E-02,2.2685E-02,2.2334E-02
2.1998E-02,2.1675E-02,2.1360E-02,2.1055E-02,2.0758E-02,2.0467E-02,2.0186E-02
1.9919E-02,1.9665E-02,1.9421E-02,1.9184E-02,1.8951E-02,1.8727E-02,1.8514E-02
1.8311E-02,1.8118E-02,1.7929E-02,1.7745E-02,1.7564E-02,1.7387E-02,1.7214E-02
1.7046E-02,1.6886E-02,1.6732E-02,1.6587E-02,1.6446E-02,1.6309E-02,1.6174E-02
1.6039E-02,1.5906E-02,1.5777E-02,1.5653E-02,1.5532E-02,1.5418E-02,1.5308E-02
1.5202E-02,1.5097E-02,1.4991E-02,1.4885E-02,1.4782E-02,1.4683E-02,1.4588E-02
1.4500E-02,1.4415E-02,1.4334E-02,1.4254E-02,1.4172E-02,1.4090E-02,1.4007E-02
1.3926E-02,1.3846E-02,1.3770E-02,1.3697E-02,1.3628E-02,1.3559E-02,1.3491E-02
1.3423E-02,1.3354E-02,1.3288E-02,1.3223E-02,1.3160E-02,1.3099E-02,1.3040E-02
1.2983E-02,1.2926E-02,1.2870E-02,1.2814E-02,1.2758E-02,1.2703E-02,1.2649E-02
1.2597E-02,1.2547E-02,1.2499E-02,1.2450E-02,1.2402E-02,1.2352E-02,1.2302E-02
1.2254E-02,1.2205E-02,1.2158E-02,1.2113E-02,1.2068E-02,1.2025E-02,1.1982E-02
1.1940E-02,1.1899E-02,1.1859E-02,1.1819E-02,1.1780E-02,1.1741E-02,1.1703E-02
1.1666E-02,1.1628E-02,1.1592E-02,1.1557E-02,1.1522E-02,1.1487E-02,1.1451E-02
1.1416E-02,1.1381E-02,1.1347E-02,1.1313E-02,1.1280E-02,1.1249E-02,1.1219E-02
1.1189E-02,1.1158E-02,1.1128E-02,1.1098E-02,1.1067E-02,1.1036E-02,1.1006E-02
1.0977E-02,1.0950E-02,1.0923E-02,1.0896E-02,1.0869E-02,1.0843E-02,1.0816E-02
1.0789E-02,1.0762E-02,1.0736E-02,1.0709E-02,1.0682E-02,1.0655E-02,1.0626E-02
1.0599E-02,1.0571E-02,1.0543E-02,1.0515E-02,1.0490E-02,1.0465E-02,1.0441E-02
1.0418E-02,1.0394E-02,1.0370E-02,1.0344E-02,1.0317E-02,1.0289E-02,1.0262E-02
1.0236E-02,1.0210E-02,1.0185E-02,1.0159E-02,1.0134E-02,1.0109E-02,1.0082E-02
1.0055E-02,1.0029E-02,1.0003E-02,9.9765E-03,9.9496E-03,9.9224E-03,9.8951E-03
9.8673E-03,9.8392E-03,9.8107E-03,9.7828E-03,9.7556E-03,9.7284E-03,9.7014E-03
9.6747E-03,9.6484E-03,9.6216E-03,9.5940E-03,9.5651E-03,9.5357E-03,9.5064E-03
9.4765E-03,9.4468E-03,9.4178E-03,9.3896E-03,9.3618E-03,9.3341E-03,9.3062E-03
9.2780E-03,9.2495E-03,9.2200E-03,9.1898E-03,9.1593E-03,9.1288E-03,9.0982E-03
9.0674E-03,9.0366E-03,9.0058E-03,8.9752E-03,8.9442E-03,8.9133E-03,8.8827E-03
8.8526E-03,8.8228E-03,8.7932E-03,8.7639E-03,8.7346E-03,8.7053E-03,8.6753E-03
8.6447E-03,8.6140E-03,8.5834E-03,8.5530E-03,8.5228E-03,8.4931E-03,8.4633E-03
8.4333E-03,8.4026E-03,8.3710E-03,8.3388E-03,8.3064E-03,8.2740E-03,8.2421E-03
8.2111E-03,8.1811E-03,8.1520E-03,8.1234E-03,8.0949E-03,8.0665E-03,8.0381E-03
8.0097E-03,7.9811E-03,7.9527E-03,7.9244E-03,7.8960E-03,7.8672E-03,7.8379E-03
7.8081E-03,7.7777E-03,7.7469E-03,7.7157E-03,7.6847E-03,7.6540E-03,7.6237E-03
7.5937E-03,7.5639E-03,7.5346E-03,7.5056E-03,7.4768E-03,7.4482E-03,7.4199E-03
7.3922E-03,7.3648E-03,7.3377E-03,7.3106E-03,7.2836E-03,7.2563E-03,7.2286E-03
7.2003E-03,7.1716E-03,7.1427E-03,7.1138E-03,7.0848E-03,7.0558E-03,7.0267E-03
6.9976E-03,6.9681E-03,6.9386E-03,6.9093E-03,6.8804E-03,6.8520E-03,6.8242E-03
6.7969E-03,6.7702E-03,6.7438E-03,6.7172E-03,6.6904E-03,6.6634E-03,6.6363E-03
6.6090E-03,6.5817E-03,6.5542E-03,6.5264E-03,6.4984E-03,6.4700E-03,6.4409E-03
6.4115E-03,6.3822E-03,6.3532E-03,6.3248E-03,6.2969E-03,6.2697E-03,6.2431E-03
6.2168E-03,6.1904E-03,6.1641E-03,6.1379E-03,6.1119E-03,6.0862E-03,6.0608E-03
6.0356E-03,6.0106E-03,5.9855E-03,5.9598E-03,5.9337E-03,5.9072E-03,5.8804E-03
5.8534E-03,5.8266E-03,5.8000E-03,5.7737E-03,5.7475E-03,5.7211E-03,5.6946E-03
5.6682E-03,5.6422E-03,5.6168E-03,5.5921E-03,5.5682E-03,5.5448E-03,5.5215E-03
5.4979E-03,5.4738E-03,5.4493E-03,5.4247E-03,5.4000E-03,5.3755E-03,5.3511E-03
5.3268E-03,5.3026E-03,5.2783E-03,5.2536E-03,5.2288E-03,5.2040E-03,5.1794E-03
5.1552E-03,5.1315E-03,5.1082E-03,5.0852E-03,5.0621E-03,5.0390E-03,5.0157E-03
4.9925E-03,4.9694E-03,4.9467E-03,4.9244E-03,4.9024E-03,4.8807E-03
 6
4.9990E-01,3.4808E-01,2.5638E-01,2.0046E-01,1.6262E-01,1.3789E-01,1.2373E-01
1.1517E-01,1.0809E-01,1.0351E-01,9.4634E-02,8.3857E-02,7.2962E-02,6.5486E-02
6.1581E-02,5.8153E-02,5.4054E-02,4.8766E-02,4.5527E-02,4.2936E-02,3.9942E-02
3.7623E-02,3.5782E-02,3.4287E-02,3.3115E-02,3.1638E-02,3.0105E-02,2.8577E-02
2.7241E-02,2.6070E-02,2.4997E-02,2.3992E-02,2.3084E-02,2.2234E-02,2.1347E-02
2.0538E-02,1.9795E-02,1.9115E-02,1.8479E-02,1.7878E-02,1.7307E-02,1.6764E-02
1.6253E-02,1.5771E-02,1.5323E-02,1.4902E-02,1.4507E-02,1.4138E-02,1.3794E-02
1.3471E-02,1.3160E-02,1.2861E-02,1.2576E-02,1.2308E-02,1.2055E-02,1.1813E-02
1.1583E-02,1.1363E-02,1.1152E-02,1.0947E-02,1.0750E-02,1.0562E-02,1.0387E-02
1.0221E-02,1.0061E-02,9.9080E-03,9.7629E-03,9.6243E-03,9.4874E-03,9.3522E-03
9.2212E-03,9.0983E-03,8.9835E-03,8.8738E-03,8.7665E-03,8.6617E-03,8.5622E-03
8.4676E-03,8.3775E-03,8.2910E-03,8.2068E-03,8.1248E-03,8.0450E-03,7.9680E-03
7.8940E-03,7.8230E-03,7.7537E-03,7.6857E-03,7.6193E-03,7.5541E-03,7.4905E-03
7.4280E-03,7.3672E-03,7.3077E-03,7.2502E-03,7.1939E-03,7.1385E-03,7.0847E-03
7.0318E-03,6.9799E-03,6.9287E-03,6.8787E-03,6.8293E-03,6.7817E-03,6.7355E-03
6.6909E-03,6.6483E-03,6.6071E-03,6.5671E-03,6.5278E-03,6.4888E-03,6.4498E-03
6.4111E-03,6.3730E-03,6.3351E-03,6.2981E-03,6.2620E-03,6.2272E-03,6.1932E-03
6.1600E-03,6.1276E-03,6.0960E-03,6.0653E-03,6.0347E-03,6.0040E-03,5.9736E-03
5.9440E-03,5.9151E-03,5.8871E-03,5.8600E-03,5.8333E-03,5.8068E-03,5.7804E-03
5.7540E-03,5.7282E-03,5.7034E-03,5.6791E-03,5.6550E-03,5.6313E-03,5.6074E-03
5.5838E-03,5.5601E-03,5.5362E-03,5.5122E-03,5.4891E-03,5.4665E-03,5.4447E-03
5.4239E-03,5.4037E-03,5.3840E-03,5.3644E-03,5.3443E-03,5.3241E-03,5.3042E-03
5.2850E-03,5.2662E-03,5.2478E-03,5.2302E-03,5.2130E-03,5.1956E-03,5.1775E-03
5.1590E-03,5.1407E-03,5.1231E-03,5.1059E-03,5.0895E-03,5.0741E-03,5.0593E-03
5.0443E-03,5.0290E-03,5.0129E-03,4.9967E-03,4.9807E-03,4.9648E-03,4.9491E-03
4.9341E-03,4.9199E-03,4.9060E-03,4.8920E-03,4.8775E-03,4.8631E-03,4.8491E-03
4.8351E-03,4.8211E-03,4.8075E-03,4.7941E-03,4.7803E-03,4.7660E-03,4.7510E-03
4.7359E-03,4.7210E-03,4.7063E-03,4.6919E-03,4.6781E-03,4.6649E-03,4.6519E-03
4.6386E-03,4.6251E-03,4.6115E-03,4.5978E-03,4.5836E-03,4.5693E-03,4.5552E-03
4.5415E-03,4.5280E-03,4.5143E-03,4.5006E-03,4.4871E-03,4.4738E-03,4.4604E-03
4.4470E-03,4.4337E-03,4.4207E-03,4.4077E-03,4.3943E-03,4.3803E-03,4.3661E-03
4.3521E-03,4.3379E-03,4.3236E-03,4.3096E-03,4.2960E-03,4.2827E-03,4.2693E-03
4.2559E-03,4.2426E-03,4.2295E-03,4.2162E-03,4.2025E-03,4.1884E-03,4.1742E-03
4.1598E-03,4.1452E-03,4.1306E-03,4.1163E-03,4.1025E-03,4.0890E-03,4.0754E-03
4.0618E-03,4.0481E-03,4.0341E-03,4.0196E-03,4.0047E-03,3.9896E-03,3.9746E-03
3.9597E-03,3.9447E-03,3.9297E-03,3.9148E-03,3.8998E-03,3.8847E-03,3.8695E-03
3.8545E-03,3.8398E-03,3.8254E-03,3.8110E-03,3.7966E-03,3.7822E-03,3.7679E-03
3.7533E-03,3.7386E-03,3.7239E-03,3.7094E-03,3.6951E-03,3.6808E-03,3.6664E-03
3.6519E-03,3.6372E-03,3.6221E-03,3.6068E-03,3.5914E-03,3.5761E-03,3.5609E-03
3.5460E-03,3.5314E-03,3.5171E-03,3.5031E-03,3.4892E-03,3.4755E-03,3.4618E-03
3.4483E-03,3.4348E-03,3.4214E-03,3.4080E-03,3.3945E-03,3.3808E-03,3.3669E-03
3.3526E-03,3.3380E-03,3.3234E-03,3.3086E-03,3.2936E-03,3.2787E-03,3.2638E-03
3.2492E-03,3.2347E-03,3.2205E-03,3.2066E-03,3.1931E-03,3.1799E-03,3.1669E-03
3.1541E-03,3.1413E-03,3.1286E-03,3.1159E-03,3.1031E-03,3.0903E-03,3.0775E-03
3.0645E-03,3.0514E-03,3.0380E-03,3.0245E-03,3.0108E-03,2.9970E-03,2.9831E-03
2.9693E-03,2.9555E-03,2.9418E-03,2.9282E-03,2.9147E-03,2.9015E-03,2.8885E-03
2.8757E-03,2.8633E-03,2.8512E-03,2.8392E-03,2.8273E-03,2.8154E-03,2.8034E-03
2.7912E-03,2.7789E-03,2.7664E-03,2.7537E-03,2.7410E-03,2.7282E-03,2.7154E-03
2.7025E-03,2.6895E-03,2.6766E-03,2.6638E-03,2.6512E-03,2.6388E-03,2.6267E-03
2.6149E-03,2.6033E-03,2.5917E-03,2.5802E-03,2.5687E-03,2.5571E-03,2.5457E-03
2.5343E-03,2.5231E-03,2.5120E-03,2.5010E-03,2.4899E-03,2.4787E-03,2.4672E-03
2.4556E-03,2.4439E-03,2.4323E-03,2.4208E-03,2.4094E-03,2.3982E-03,2.3870E-03
2.3758E-03,2.3646E-03,2.3534E-03,2.3424E-03,2.3316E-03,2.3210E-03,2.3107E-03
2.3005E-03,2.2903E-03,2.2801E-03,2.2698E-03,2.2595E-03,2.2492E-03,2.2390E-03
2.2289E-03,2.2189E-03,2.2090E-03,2.1992E-03,2.1892E-03,2.1792E-03,2.1690E-03
2.1587E-03,2.1485E-03,2.1383E-03,2.1283E-03,2.1184E-03,2.1085E-03,2.0986E-03
2.0888E-03,2.0789E-03,2.0690E-03,2.0594E-03,2.0499E-03,2.0405E-03
 8
4.9988E-01,3.2498E-01,2.2961E-01,1.7182E-01,1.3469E-01,1.0902E-01,8.9414E-02
7.7860E-02,7.1394E-02,6.6799E-02,6.1410E-02,5.4156E-02,4.7065E-02,4.2592E-02
3.9386E-02,3.6851E-02,3.4875E-02,3.2405E-02,2.9673E-02,2.7475E-02,2.5494E-02
2.3811E-02,2.2553E-02,2.1431E-02,2.0361E-02,1.9342E-02,1.8386E-02,1.7463E-02
1.6616E-02,1.5799E-02,1.5067E-02,1.4399E-02,1.3779E-02,1.3196E-02,1.2657E-02
1.2171E-02,1.1729E-02,1.1329E-02,1.0967E-02,1.0627E-02,1.0306E-02,1.0001E-02
9.7111E-03,9.4351E-03,9.1754E-03,8.9387E-03,8.7233E-03,8.5266E-03,8.3455E-03
8.1763E-03,8.0136E-03,7.8529E-03,7.6946E-03,7.5409E-03,7.3961E-03,7.2597E-03
7.1317E-03,7.0107E-03,6.8953E-03,6.7828E-03,6.6702E-03,6.5577E-03,6.4463E-03
6.3396E-03,6.2381E-03,6.1425E-03,6.0526E-03,5.9665E-03,5.8818E-03,5.7966E-03
5.7120E-03,5.6282E-03,5.5474E-03,5.4704E-03,5.3983E-03,5.3307E-03,5.2660E-03
5.2027E-03,5.1392E-03,5.0764E-03,5.0138E-03,4.9526E-03,4.8935E-03,4.8378E-03
4.7858E-03,4.7365E-03,4.6887E-03,4.6407E-03,4.5928E-03,4.5447E-03,4.4975E-03
4.4515E-03,4.4080E-03,4.3676E-03,4.3293E-03,4.2925E-03,4.2560E-03,4.2198E-03
4.1835E-03,4.1477E-03,4.1127E-03,4.0792E-03,4.0476E-03,4.0173E-03,3.9884E-03
3.9601E-03,3.9325E-03,3.9051E-03,3.8784E-03,3.8523E-03,3.8271E-03,3.8031E-03
3.7796E-03,3.7567E-03,3.7338E-03,3.7107E-03,3.6875E-03,3.6650E-03,3.6431E-03
3.6221E-03,3.6025E-03,3.5837E-03,3.5658E-03,3.5481E-03,3.5298E-03,3.5108E-03
3.4915E-03,3.4722E-03,3.4537E-03,3.4364E-03,3.4198E-03,3.4040E-03,3.3885E-03
3.3729E-03,3.3573E-03,3.3423E-03,3.3278E-03,3.3136E-03,3.2999E-03,3.2863E-03
3.2728E-03,3.2592E-03,3.2453E-03,3.2309E-03,3.2166E-03,3.2027E-03,3.1893E-03
3.1767E-03,3.1649E-03,3.1537E-03,3.1426E-03,3.1311E-03,3.1189E-03,3.1065E-03
3.0943E-03,3.0824E-03,3.0710E-03,3.0603E-03,3.0503E-03,3.0405E-03,3.0305E-03
3.0200E-03,3.0093E-03,2.9990E-03,2.9893E-03,2.9800E-03,2.9713E-03,2.9631E-03
2.9548E-03,2.9464E-03,2.9373E-03,2.9275E-03,2.9179E-03,2.9086E-03,2.8996E-03
2.8912E-03,2.8836E-03,2.8766E-03,2.8699E-03,2.8629E-03,2.8554E-03,2.8480E-03
2.8407E-03,2.8335E-03,2.8265E-03,2.8198E-03,2.8131E-03,2.8063E-03,2.7989E-03
2.7910E-03,2.7830E-03,2.7752E-03,2.7677E-03,2.7604E-03,2.7536E-03,2.7470E-03
2.7403E-03,2.7332E-03,2.7256E-03,2.7178E-03,2.7099E-03,2.7020E-03,2.6942E-03
2.6869E-03,2.6799E-03,2.6729E-03,2.6655E-03,2.6576E-03,2.6496E-03,2.6414E-03
2.6330E-03,2.6245E-03,2.6163E-03,2.6083E-03,2.6002E-03,2.5917E-03,2.5828E-03
2.5738E-03,2.5647E-03,2.5555E-03,2.5463E-03,2.5373E-03,2.5285E-03,2.5198E-03
2.5108E-03,2.5015E-03,2.4922E-03,2.4829E-03,2.4733E-03,2.4635E-03,2.4536E-03
2.4440E-03,2.4344E-03,2.4247E-03,2.4151E-03,2.4056E-03,2.3963E-03,2.3871E-03
2.3778E-03,2.3684E-03,2.3591E-03,2.3494E-03,2.3395E-03,2.3292E-03,2.3187E-03
2.3082E-03,2.2978E-03,2.2874E-03,2.2771E-03,2.2671E-03,2.2573E-03,2.2475E-03
2.2378E-03,2.2281E-03,2.2186E-03,2.2095E-03,2.2005E-03,2.1915E-03,2.1828E-03
2.1741E-03,2.1653E-03,2.1564E-03,2.1473E-03,2.1381E-03,2.1290E-03,2.1198E-03
2.1106E-03,2.1013E-03,2.0920E-03,2.0827E-03,2.0732E-03,2.0637E-03,2.0543E-03
2.0451E-03,2.0363E-03,2.0277E-03,2.0195E-03,2.0116E-03,2.0040E-03,1.9962E-03
1.9884E-03,1.9805E-03,1.9727E-03,1.9648E-03,1.9569E-03,1.9490E-03,1.9412E-03
1.9334E-03,1.9253E-03,1.9171E-03,1.9087E-03,1.9002E-03,1.8916E-03,1.8831E-03
1.8746E-03,1.8665E-03,1.8585E-03,1.8507E-03,1.8430E-03,1.8355E-03,1.8281E-03
1.8207E-03,1.8134E-03,1.8063E-03,1.7993E-03,1.7923E-03,1.7854E-03,1.7784E-03
1.7713E-03,1.7641E-03,1.7567E-03,1.7493E-03,1.7419E-03,1.7344E-03,1.7269E-03
1.7193E-03,1.7115E-03,1.7035E-03,1.6955E-03,1.6874E-03,1.6794E-03,1.6715E-03
1.6639E-03,1.6565E-03,1.6494E-03,1.6424E-03,1.6355E-03,1.6286E-03,1.6218E-03
1.6151E-03,1.6083E-03,1.6015E-03,1.5947E-03,1.5879E-03,1.5811E-03,1.5740E-03
1.5668E-03,1.5595E-03,1.5522E-03,1.5449E-03,1.5376E-03,1.5305E-03,1.5236E-03
1.5168E-03,1.5100E-03,1.5031E-03,1.4963E-03,1.4894E-03,1.4825E-03,1.4756E-03
1.4689E-03,1.4625E-03,1.4561E-03,1.4498E-03,1.4434E-03,1.4370E-03,1.4305E-03
1.4239E-03,1.4171E-03,1.4104E-03,1.4038E-03,1.3972E-03,1.3906E-03,1.3840E-03
1.3773E-03,1.3705E-03,1.3637E-03,1.3570E-03,1.3504E-03,1.3441E-03,1.3379E-03
1.3319E-03,1.3260E-03,1.3200E-03,1.3139E-03,1.3078E-03,1.3017E-03,1.2957E-03
1.2898E-03,1.2841E-03,1.2784E-03,1.2728E-03,1.2672E-03,1.2615E-03,1.2556E-03
1.2496E-03,1.2435E-03,1.2375E-03,1.2316E-03,1.2258E-03,1.2200E-03,1.2142E-03
1.2084E-03,1.2025E-03,1.1966E-03,1.1908E-03,1.1851E-03,1.1795E-03
